window_id,source_type,user_id,emotion_code,emotion_label,window_keystrokes,valid_dwell_count,valid_dd_count,valid_ud_count,dwell_mean_ms,dwell_std_ms,dwell_median_ms,dwell_min_ms,dwell_max_ms,dd_mean_ms,dd_std_ms,dd_median_ms,dd_min_ms,dd_max_ms,ud_mean_ms,ud_std_ms,ud_median_ms,ud_min_ms,ud_max_ms,typing_speed_kps,pause_ratio_500,pause_ratio_1000,pause_ratio_2000,correction_ratio,space_ratio,rhythm_cv,overlap_ratio,z_rhythm_cv,z_pause_ratio_1000,z_correction_ratio,z_dd_std_ms,distraction_index,behaviour_proxy
460,fixed_text,67,H,Happy,40,40,40,40,71.325,22.918347257724346,63.5,33.0,127.0,229.725,110.42783639681642,204.5,49.0,613.0,158.4,117.53053067618491,119.5,-78.0,546.0,4.3530307976928935,0.025,0.0,0.0,0.05,0.15,0.4806957727579341,0.025,-1.2437830098815823,-0.6744907594765952,0.6744907594765952,-1.065618941879784,-0.6626159706881809,focused
461,fixed_text,117,N,Neutral,40,40,40,40,142.9,43.60475156418574,138.5,55.0,233.0,219.975,107.69150800985145,192.0,64.0,464.0,77.075,109.48185366557912,72.5,-134.0,303.0,4.545971133083305,0.0,0.0,0.0,0.125,0.2,0.4895624866909942,0.225,-1.2160065855336546,-0.6744907594765952,2.697963037906381,-1.0824429884787232,-0.25072337347028995,focused
462,fixed_text,117,N,Neutral,40,39,39,39,144.94871794871796,104.54562054255969,127.0,47.0,737.0,278.35897435897436,269.2567242164297,174.0,53.0,1303.0,133.4102564102564,292.10035387541564,33.0,-488.0,1208.0,3.5924834193072956,0.15384615384615385,0.05128205128205128,0.0,0.05,0.15,0.9673003172845208,0.23076923076923078,0.2805849149710284,0.4669551411761043,0.6744907594765952,-0.08907510939821098,0.3598281480782786,focused
463,fixed_text,117,N,Neutral,40,39,39,39,128.30769230769232,59.27463016650984,128.0,39.0,367.0,262.1794871794872,195.2656586880755,199.0,55.0,897.0,133.87179487179486,189.44353130143244,81.0,-134.0,761.0,3.8141809290953543,0.1282051282051282,0.0,0.0,0.2,0.15,0.7447785514753001,0.1794871794871795,-0.4165007292067299,-0.6744907594765952,4.721435316336167,-0.5440019158020748,0.5145642928315881,focused
464,fixed_text,117,N,Neutral,40,40,40,40,139.25,45.78587286321135,143.0,57.0,312.0,261.45,226.23291265691375,195.0,54.0,984.0,122.2,216.73133551674476,51.5,-63.0,816.0,3.824823101931536,0.125,0.0,0.0,0.05,0.2,0.8653008707474231,0.4,-0.038944950507601946,-0.6744907594765952,0.6744907594765952,-0.3536027932790675,-0.13412022761718034,focused
465,fixed_text,117,N,Neutral,40,39,39,39,143.2051282051282,70.96670067424859,130.0,65.0,503.0,190.48717948717947,114.32015795790159,146.0,63.0,472.0,47.282051282051285,120.82021195451588,17.0,-136.0,327.0,5.24969713285772,0.0,0.0,0.0,0.025,0.15,0.6001462054594376,0.46153846153846156,-0.8695850903017568,-0.6744907594765952,0.0,-1.0416873846757209,-0.6629551171499516,focused
466,fixed_text,117,N,Neutral,40,40,40,40,120.275,40.78900524305476,120.0,14.0,215.0,249.425,216.61236646990474,164.5,39.0,872.0,129.15,221.35579319161081,49.5,-137.0,767.0,4.009221208780194,0.175,0.0,0.0,0.1,0.175,0.8684468937352099,0.325,-0.029089521520400813,-0.6744907594765952,2.023472278429786,-0.4127537775426973,0.13025282867943372,focused
467,fixed_text,117,H,Happy,40,40,40,40,127.675,41.561438920328605,127.5,54.0,239.0,240.925,252.1712266776338,159.5,46.0,1400.0,113.25,237.6681321204865,62.0,-119.0,1161.0,4.150669295423887,0.075,0.025,0.0,0.0,0.2,1.0466793677602315,0.325,0.5292527085859696,-0.11803588290840415,-0.6744907594765952,-0.19412361458789396,-0.014189010950935013,focused
468,fixed_text,117,H,Happy,40,39,39,39,123.58974358974359,92.7256048067341,104.0,37.0,631.0,222.97435897435898,153.45897569048546,166.0,54.0,754.0,99.38461538461539,177.15583615393768,63.0,-390.0,608.0,4.484820607175713,0.07692307692307693,0.0,0.0,0.1,0.125,0.6882359765327659,0.23076923076923078,-0.5936295468482282,-0.6744907594765952,2.023472278429786,-0.8010462041444836,-0.12558004417557378,focused
469,fixed_text,117,H,Happy,40,40,40,40,125.025,43.55867690062834,115.0,62.0,223.0,281.25,191.1438912952417,236.5,64.0,824.0,156.225,185.9798014260192,124.5,-89.0,649.0,3.5555555555555554,0.15,0.0,0.0,0.15,0.1,0.6796227246053038,0.225,-0.6206119602156824,-0.6744907594765952,3.372453797382976,-0.569344198189438,0.1695277158297121,focused
470,fixed_text,110,C,Calm,40,40,40,40,115.225,110.0714191227328,101.5,27.0,783.0,221.75,135.21127816713272,179.5,99.0,737.0,106.525,129.92857752015243,62.0,-154.0,652.0,4.509582863585118,0.05,0.0,0.0,0.0,0.15,0.6097464629859424,0.05,-0.8395107212718369,-0.6744907594765952,-0.6744907594765952,-0.913240381904248,-0.7680601894690777,focused
471,fixed_text,110,C,Calm,40,40,40,40,120.525,136.9978452946783,96.0,54.0,955.0,247.425,208.80034476590066,166.5,56.0,941.0,126.9,228.174786804619,73.5,-454.0,874.0,4.0416287763968874,0.125,0.0,0.0,0.05,0.15,0.8438934819274554,0.15,-0.10600707978499144,-0.6744907594765952,0.6744907594765952,-0.46078522647484377,-0.1736693378436331,focused
472,fixed_text,110,C,Calm,40,40,40,40,128.075,150.81103603431544,102.0,78.0,1052.0,227.6,138.53164037365394,183.5,74.0,745.0,99.525,164.4359414670462,75.5,-547.0,618.0,4.393673110720562,0.075,0.0,0.0,0.0,0.175,0.6086627432937344,0.1,-0.8429056495702156,-0.6744907594765952,-0.6744907594765952,-0.8928254606711171,-0.7661861761885406,focused
473,fixed_text,110,C,Calm,36,36,35,35,108.38888888888889,23.595735423138017,105.5,63.0,154.0,221.65714285714284,158.2484909057574,160.0,57.0,856.0,113.22857142857143,152.5927077346146,46.0,-38.0,702.0,4.511472028873421,0.05714285714285714,0.0,0.0,0.0,0.16666666666666666,0.7139336403327544,0.17142857142857143,-0.5131274330045129,-0.6744907594765952,-0.6744907594765952,-0.7715983397902204,-0.6325797322584101,focused
474,fixed_text,79,N,Neutral,40,40,40,40,97.3,40.31809417555247,89.0,34.0,254.0,241.75,268.5587124844064,175.5,61.0,1633.0,144.45,282.4315619393257,60.5,-52.0,1599.0,4.1365046535677354,0.1,0.025,0.0,0.0,0.2,1.1108943639479065,0.25,0.7304166343735066,-0.11803588290840415,-0.6744907594765952,-0.09336676604370292,0.07133189035633154,focused
475,fixed_text,79,N,Neutral,40,40,40,40,75.525,18.140459808154866,72.0,38.0,132.0,373.525,404.5090083304855,204.0,91.0,2113.0,298.0,405.87847113801604,142.5,-4.0,2033.0,2.6771969747674187,0.15,0.1,0.025,0.0,0.175,1.0829502933685444,0.025,0.6428772857173213,1.5513287467961692,-0.6744907594765952,0.7425102885341451,0.6668840654247159,distracted
476,fixed_text,79,N,Neutral,40,40,39,39,105.625,68.03418729598849,86.5,43.0,459.0,271.4871794871795,287.7970659112051,160.0,79.0,1483.0,164.69230769230768,302.0143908950239,60.0,-84.0,1425.0,3.6834151870041554,0.10256410256410256,0.05128205128205128,0.0,0.05,0.125,1.0600760833525689,0.3076923076923077,0.5712201003356703,0.4669551411761043,0.6744907594765952,0.024918362335323952,0.4786494837159336,focused
477,fixed_text,79,N,Neutral,40,40,39,39,80.525,23.283082336257007,71.5,51.0,163.0,514.3333333333334,1321.3987870381768,146.0,68.0,7453.0,433.4871794871795,1320.5179580236265,70.0,-32.0,7350.0,1.9442644199611145,0.1282051282051282,0.10256410256410256,0.05128205128205128,0.0,0.175,2.569148646218101,0.05128205128205128,5.298635487188178,1.608401041828804,-0.6744907594765952,6.379917127769231,3.1591321503345684,distracted
478,fixed_text,79,N,Neutral,40,40,38,38,82.225,25.456335164355455,79.5,43.0,150.0,337.1578947368421,524.3371375888871,156.0,54.0,3047.0,254.26315789473685,531.875147115832,91.5,-41.0,2999.0,2.9659694036840465,0.18421052631578946,0.05263157894736842,0.02631578947368421,0.05,0.15,1.5551679073039113,0.21052631578947367,2.1221758091904754,0.4969931911932806,0.6744907594765952,1.479261783753308,1.2486469100329658,distracted
479,fixed_text,79,N,Neutral,40,40,40,40,87.1,43.72102703652106,78.0,39.0,301.0,452.975,623.6317736473696,212.5,87.0,3110.0,365.875,634.2135524633679,138.5,-79.0,3038.0,2.2076273525028975,0.2,0.125,0.05,0.0,0.175,1.3767465613938288,0.125,1.5632419071674908,2.10778362336436,-0.6744907594765952,2.089765110777421,1.3580363692392237,distracted
480,fixed_text,79,N,Neutral,40,40,40,40,82.325,46.58567376350803,70.0,39.0,305.0,511.5,889.6196248527102,218.5,80.0,5534.0,429.175,898.8111489129718,129.0,-66.0,5481.0,1.9550342130987293,0.275,0.1,0.025,0.075,0.2,1.739236803231105,0.15,2.6988015807138996,1.5513287467961692,1.3489815189531902,3.7251653152075255,2.2385502783604823,distracted
481,fixed_text,79,N,Neutral,40,40,40,40,81.275,30.078519040875463,73.0,39.0,172.0,225.0,188.9575993681502,148.5,62.0,865.0,143.725,197.27801383729954,78.5,-72.0,805.0,4.444444444444445,0.1,0.0,0.0,0.0,0.175,0.8398115527473342,0.2,-0.1187943872273219,-0.6744907594765952,-0.6744907594765952,-0.5827863995843774,-0.46624137520551684,focused
482,fixed_text,79,N,Neutral,40,40,40,40,91.525,65.58532805750274,74.5,28.0,379.0,280.475,265.51864944882533,204.5,54.0,1410.0,188.95,263.0187621269046,132.0,-73.0,1320.0,3.565380158659417,0.1,0.05,0.0,0.0,0.175,0.9466749244988869,0.125,0.21597251553177707,0.4384189936597869,-0.6744907594765952,-0.11205829532723975,0.05540918233965306,focused
483,fixed_text,79,N,Neutral,37,37,36,36,82.54054054054055,35.015547812201774,71.0,19.0,214.0,258.6666666666667,208.92035392875027,171.5,32.0,1107.0,175.33333333333334,214.73970954889285,102.0,-67.0,1018.0,3.8659793814432986,0.1111111111111111,0.027777777777777776,0.0,0.02702702702702703,0.16216216216216217,0.807681780652385,0.08333333333333333,-0.2194461270544023,-0.05620756328971632,0.05468843995756177,-0.460047361912352,-0.15173782975129613,focused
484,fixed_text,44,N,Neutral,40,40,40,40,116.35,76.90371935922249,97.0,52.0,435.0,340.7,209.66153432224752,272.0,80.0,1015.0,224.35,234.28172280616693,169.0,-300.0,942.0,2.9351335485764602,0.175,0.05,0.0,0.0,0.2,0.6153846032352437,0.075,-0.8218483294003901,0.4384189936597869,-0.6744907594765952,-0.45549028698749305,-0.3593429121356434,focused
485,fixed_text,44,N,Neutral,40,40,40,40,86.95,25.449749381668646,86.5,43.0,139.0,308.9,144.06974806562377,294.5,49.0,726.0,221.95,149.8111546290264,208.5,-20.0,649.0,3.237293622531564,0.075,0.0,0.0,0.05,0.175,0.46639607661257293,0.075,-1.2885791351630143,-0.6744907594765952,0.6744907594765952,-0.8587749489257087,-0.6472680155935708,focused
486,fixed_text,44,N,Neutral,40,40,40,40,94.7,25.226359839842743,96.0,48.0,156.0,350.375,258.8930763848273,289.0,71.0,1637.0,255.675,256.1177000561486,183.5,-51.0,1521.0,2.8540849090260436,0.125,0.025,0.0,0.0,0.2,0.7389028223612623,0.025,-0.4349074068617361,-0.11803588290840415,-0.6744907594765952,-0.1527949812105514,-0.34544575635103064,focused
487,fixed_text,44,N,Neutral,40,40,40,40,79.65,28.82266736175113,74.0,24.0,165.0,283.4,138.84206116562066,241.0,114.0,686.0,203.75,139.89203712607107,174.5,-36.0,621.0,3.5285815102328866,0.1,0.0,0.0,0.075,0.175,0.48991552987163256,0.05,-1.2149006203167112,-0.6744907594765952,1.3489815189531902,-0.8909168688901721,-0.49140367149671527,focused
488,fixed_text,44,N,Neutral,40,40,40,40,87.15,31.93466888701176,81.0,40.0,179.0,246.45,102.62726933060438,208.5,97.0,566.0,159.3,110.22778280707684,152.5,-49.0,490.0,4.057618178129438,0.025,0.0,0.0,0.0,0.175,0.4164222736076461,0.075,-1.4451302057201683,-0.6744907594765952,-0.6744907594765952,-1.113579963095394,-1.0100779462046656,focused
489,fixed_text,44,S,Sad,40,40,40,40,115.225,37.41142530818284,116.0,67.0,266.0,286.6,130.68082079278858,244.0,86.0,601.0,171.375,142.03352574620345,150.0,-180.0,511.0,3.489183531053733,0.125,0.0,0.0,0.0,0.2,0.4559693677347822,0.075,-1.3212424975460013,-0.6744907594765952,-0.6744907594765952,-0.9410954545423007,-0.9408445720607431,fatigued
490,fixed_text,44,S,Sad,40,40,40,40,97.75,30.76524012583032,92.5,41.0,181.0,331.125,202.96774879591598,287.0,89.0,1056.0,233.375,206.51686309739875,203.5,-53.0,955.0,3.020007550018875,0.125,0.025,0.0,0.0,0.225,0.6129641337740007,0.05,-0.8294308438904546,-0.11803588290840415,-0.6744907594765952,-0.496646370502461,-0.5351066677048686,fatigued
491,fixed_text,44,S,Sad,40,40,40,40,119.475,33.44953144434394,111.5,75.0,211.0,331.55,180.8438836577291,293.5,84.0,898.0,212.075,177.75182749971145,174.5,-62.0,735.0,3.016136329362087,0.125,0.0,0.0,0.025,0.2,0.5454498074430073,0.05,-1.0409304582788181,-0.6744907594765952,0.0,-0.632672784512788,-0.6615738059174832,fatigued
492,fixed_text,44,S,Sad,20,20,19,19,112.45,32.82405247760598,102.5,73.0,193.0,328.2631578947368,133.12101516425787,300.0,133.0,688.0,216.73684210526315,132.4050360343271,211.0,-32.0,543.0,3.046336379669713,0.10526315789473684,0.0,0.0,0.0,0.15,0.4055313913934423,0.05263157894736842,-1.4792476666181789,-0.6744907594765952,-0.6744907594765952,-0.9260921588809914,-0.9938958868868089,fatigued
493,fixed_text,127,N,Neutral,40,37,39,37,130.75675675675674,51.65451760678043,123.0,67.0,323.0,407.46153846153845,354.7301306444725,243.0,5.0,1491.0,270.1621621621622,361.0986717654203,135.0,-154.0,1354.0,2.454219369454408,0.20512820512820512,0.10256410256410256,0.0,0.025,0.225,0.8705855575567572,0.08108108108108109,-0.02238980905721146,1.608401041828804,0.0,0.4364497433810502,0.5401513408857747,focused
494,fixed_text,127,N,Neutral,40,39,40,39,114.23076923076923,44.265622599592504,97.0,61.0,241.0,487.875,374.09097943874013,326.5,32.0,1267.0,385.20512820512823,368.42153913598105,238.0,-100.0,1195.0,2.0497053548552397,0.35,0.2,0.0,0.025,0.15,0.7667762837586269,0.07692307692307693,-0.34758925295896537,3.7771482530689333,0.0,0.5554880225077243,1.0948114407612006,distracted
495,fixed_text,127,N,Neutral,40,39,39,39,138.92307692307693,94.14445356818331,105.0,72.0,549.0,446.7435897435897,486.20121013233097,253.0,92.0,2616.0,307.8205128205128,498.0368234005273,129.0,-127.0,2491.0,2.23842047867761,0.2564102564102564,0.07692307692307693,0.02564102564102564,0.0,0.2,1.0883227455180455,0.1282051282051282,0.6597073663785542,1.0376780915024542,-0.6744907594765952,1.2447867756807165,0.5940208701400187,focused
496,fixed_text,127,N,Neutral,40,36,39,36,107.33333333333333,23.625651918442983,105.5,72.0,164.0,387.94871794871796,412.94666080423235,241.0,11.0,2228.0,296.19444444444446,420.4376508520238,150.0,-75.0,2133.0,2.5776602775941835,0.23076923076923078,0.05128205128205128,0.02564102564102564,0.0,0.175,1.0644362043202287,0.1111111111111111,0.5848788888248821,0.4669551411761043,-0.6744907594765952,0.7943883668672155,0.3290542565763034,focused
497,fixed_text,127,N,Neutral,40,40,40,40,114.25,73.73471158353908,98.0,76.0,546.0,442.825,519.1622881241052,241.0,100.0,3045.0,328.575,525.5884559234535,126.0,-96.0,2945.0,2.2582284198046634,0.25,0.075,0.025,0.05,0.175,1.1723870335326714,0.075,0.9230524290510338,0.9948738702279778,0.6744907594765952,1.4474447295748973,0.9735453725678088,distracted
498,fixed_text,127,C,Calm,40,40,40,40,118.725,39.80206636821118,101.0,78.0,232.0,340.575,214.401957451359,276.0,117.0,1027.0,221.85,226.83389946989394,174.0,-95.0,924.0,2.9362108199368717,0.15,0.025,0.0,0.0,0.15,0.6295293472843251,0.15,-0.777537616777172,-0.11803588290840415,-0.6744907594765952,-0.4263442605080759,-0.5063987217160618,focused
499,fixed_text,127,C,Calm,40,39,39,39,124.2051282051282,74.53264190843869,104.0,64.0,448.0,345.87179487179486,253.0669954449528,255.0,95.0,1061.0,221.66666666666666,257.02757719473703,112.0,-116.0,962.0,2.891244717918304,0.23076923076923078,0.02564102564102564,0.0,0.0,0.175,0.7316786138596753,0.07692307692307693,-0.45753841564728004,-0.10376780915024546,-0.6744907594765952,-0.18861606821479035,-0.35445935034915926,focused
500,fixed_text,127,C,Calm,40,39,39,39,124.76923076923077,68.7300062940648,99.0,78.0,421.0,369.43589743589746,340.32900450746456,243.0,76.0,1440.0,244.66666666666666,351.9591284086484,138.0,-147.0,1289.0,2.7068295391449193,0.20512820512820512,0.07692307692307693,0.0,0.0,0.15,0.9212126024285895,0.15384615384615385,0.13620764795539664,1.0376780915024542,-0.6744907594765952,0.3479058323649607,0.2762638271945501,focused
501,fixed_text,127,C,Calm,36,34,35,34,113.8529411764706,30.13920466359407,107.0,76.0,182.0,399.7142857142857,365.34726199704784,296.0,33.0,2154.0,282.0882352941176,382.00653394753556,180.5,-111.0,2058.0,2.5017869907076484,0.37142857142857144,0.02857142857142857,0.02857142857142857,0.0,0.16666666666666666,0.9140210271548731,0.17647058823529413,0.11367886806682855,-0.03854232911294834,-0.6744907594765952,0.5017281337503104,-0.03141402674326699,focused
502,fixed_text,164,N,Neutral,40,40,40,40,93.975,73.72105690214453,75.0,42.0,502.0,912.55,1509.6842758737712,420.5,169.0,9429.0,818.575,1507.1335824194252,311.0,-118.0,9301.0,1.095830365459427,0.4,0.3,0.05,0.1,0.15,1.654357871759105,0.025,2.432904514837627,6.002967759341696,2.023472278429786,7.537571981318311,4.187737160879382,distracted
503,fixed_text,164,N,Neutral,40,40,38,39,87.675,57.06469001189655,74.5,8.0,329.0,609.6052631578947,513.7672487785655,533.0,7.0,2345.0,508.87179487179486,512.7595198883853,486.0,-64.0,2236.0,1.6404057845888196,0.5263157894736842,0.15789473684210525,0.02631578947368421,0.15,0.15,0.8427867668286421,0.07692307692307693,-0.1094740449367913,2.839961092533032,3.372453797382976,1.4142738595196607,1.7003042504365768,distracted
504,fixed_text,164,N,Neutral,40,39,40,40,102.07692307692308,59.96419309422328,92.0,54.0,432.0,512.225,424.01055184620475,330.0,120.0,2040.0,412.65,431.5141825520799,244.0,-97.0,1970.0,1.9522670701351945,0.3,0.125,0.025,0.0,0.175,0.8277818377591971,0.025,-0.15647942712121662,2.10778362336436,-0.6744907594765952,0.86241361535071,0.5720311779241696,focused
505,fixed_text,164,N,Neutral,40,40,39,39,106.675,33.49350300565385,97.0,52.0,222.0,706.3589743589744,942.0522526344583,438.0,139.0,5305.0,598.5384615384615,946.9636753482944,338.0,52.0,5209.0,1.4157107594017715,0.4358974358974359,0.1282051282051282,0.07692307692307693,0.0,0.2,1.3336735099732784,0.0,1.4283085639639386,2.1791239921551533,-0.6744907594765952,4.047542182438508,1.6258783705043816,distracted
506,fixed_text,164,N,Neutral,40,40,39,39,95.5,48.19352015173186,86.0,46.0,350.0,496.7692307692308,304.51864185771353,458.0,156.0,1656.0,400.56410256410254,317.46419564979,370.0,-113.0,1610.0,2.0130071229482813,0.38461538461538464,0.05128205128205128,0.0,0.0,0.175,0.612998195130114,0.02564102564102564,-0.8293241411493477,0.4669551411761043,-0.6744907594765952,0.12772933132278402,-0.26591565924634175,focused
507,fixed_text,164,N,Neutral,25,25,23,23,87.0,21.158134763411134,79.0,58.0,140.0,663.8260869565217,776.7503197865692,334.0,174.0,3044.0,575.3478260869565,776.4033399239465,265.0,95.0,2969.0,1.5064186533927169,0.30434782608695654,0.17391304347826086,0.08695652173913043,0.0,0.16,1.1701111707552456,0.0,0.9159229185310509,3.1964996862151684,-0.6744907594765952,3.031199467735223,1.5993046956153827,distracted
508,fixed_text,133,N,Neutral,40,40,40,40,90.3,71.20796555845672,77.5,44.0,504.0,283.7,119.20273615858115,273.0,74.0,577.0,193.4,135.87301764175595,205.5,-143.0,519.0,3.5248501938667607,0.1,0.0,0.0,0.1,0.225,0.4201717876580231,0.075,-1.4333842427683847,-0.6744907594765952,2.023472278429786,-1.0116673316870113,-0.4510873568790076,focused
509,fixed_text,133,N,Neutral,40,40,40,40,71.65,38.74277434700004,63.0,39.0,280.0,420.575,438.2077067222452,259.5,134.0,2212.0,348.925,441.2805019602117,191.5,-76.0,2151.0,2.377697200261547,0.175,0.075,0.025,0.0,0.175,1.0419252374065153,0.025,0.5143596215745778,0.9948738702279778,-0.6744907594765952,0.9497034290823839,0.4860453910865341,focused
510,fixed_text,133,N,Neutral,40,40,40,40,81.8,54.692239171943086,65.0,35.0,360.0,327.375,313.4568786030859,224.5,113.0,1820.0,245.575,315.21273951705405,156.0,-138.0,1700.0,3.0546009927453226,0.1,0.05,0.0,0.05,0.2,0.9574856925638363,0.05,0.24983900581961982,0.4384189936597869,0.6744907594765952,0.18268520293265678,0.3812702824700206,focused
511,fixed_text,133,N,Neutral,40,40,40,40,80.95,38.19917437690143,69.5,34.0,213.0,347.075,381.74769406386326,231.5,99.0,2083.0,266.125,388.2842725144186,165.5,-70.0,1998.0,2.8812216379745013,0.125,0.075,0.025,0.0,0.175,1.099899716383673,0.075,0.6959741116299468,0.9948738702279778,-0.6744907594765952,0.602564581104089,0.497539635409169,focused
512,fixed_text,133,N,Neutral,40,40,40,40,75.325,27.56287683619363,66.0,38.0,176.0,270.325,233.24537398880923,223.5,106.0,1407.0,195.0,232.8692821393637,152.0,-66.0,1311.0,3.6992509016924076,0.05,0.025,0.0,0.0,0.2,0.8628331600436854,0.025,-0.046675455877733675,-0.11803588290840415,-0.6744907594765952,-0.3104873628420333,-0.23321843075135207,focused
513,fixed_text,133,A,Angry,40,40,40,40,86.8,89.74785191344093,69.5,39.0,619.0,311.225,162.06812234998986,282.0,68.0,736.0,224.425,168.51734864657644,192.5,-198.0,613.0,3.2131094867057595,0.125,0.0,0.0,0.275,0.1,0.5207426214153421,0.05,-1.1183297393122111,-0.6744907594765952,6.744907594765952,-0.748113710637278,0.6430018257553463,overloaded
514,fixed_text,133,A,Angry,40,40,40,40,75.8,25.11532375223316,63.5,46.0,144.0,237.375,184.2436635656775,176.5,76.0,979.0,161.575,186.932441862061,98.0,-65.0,898.0,4.21274354923644,0.125,0.0,0.0,0.025,0.175,0.7761713051739969,0.05,-0.31815781944692,-0.6744907594765952,0.0,-0.6117695713348901,-0.40546790034963404,overloaded
515,fixed_text,133,A,Angry,40,40,40,40,73.825,17.0457717142209,68.5,43.0,111.0,281.875,252.20353883322096,202.5,82.0,1323.0,208.05,251.62109792916198,130.5,-21.0,1236.0,3.5476718403547673,0.1,0.025,0.0,0.075,0.125,0.894735392756438,0.05,0.05326347980527807,-0.11803588290840415,1.3489815189531902,-0.19392494646973232,0.2239390148795043,overloaded
516,fixed_text,133,A,Angry,40,40,40,40,83.45,39.18591452851263,75.5,42.0,258.0,364.35,316.9708835613155,213.5,69.0,1608.0,280.9,316.7520910420122,140.0,-99.0,1487.0,2.744613695622341,0.275,0.025,0.0,0.025,0.175,0.8699626281359008,0.1,-0.024341236842425305,-0.11803588290840415,0.0,0.20429071762445583,-0.01328659012370173,overloaded
517,fixed_text,133,A,Angry,24,23,23,23,83.21739130434783,21.989577121361034,79.0,52.0,125.0,256.95652173913044,169.884313113063,194.0,84.0,818.0,173.7391304347826,168.5146924782159,126.0,-41.0,703.0,3.8917089678510997,0.08695652173913043,0.0,0.0,0.08333333333333333,0.125,0.6611403048393315,0.08695652173913043,-0.6785111479273803,-0.6744907594765952,1.5738117721120553,-0.7000566286545132,-0.23007226949332754,overloaded
518,fixed_text,133,S,Sad,40,40,40,40,106.975,40.53898883031761,100.0,44.0,225.0,344.275,134.2691494245029,316.5,163.0,779.0,237.3,140.4456642811896,215.5,-30.0,663.0,2.9046547091714476,0.1,0.0,0.0,0.0,0.225,0.39000551717232707,0.025,-1.5278849942678614,-0.6744907594765952,-0.6744907594765952,-0.9190329680367133,-1.009860072937556,fatigued
519,fixed_text,133,S,Sad,40,40,40,40,114.6,32.0278724767134,114.0,60.0,181.0,504.7,320.7546550214801,399.0,137.0,1827.0,390.1,318.75702506084633,283.0,-11.0,1753.0,1.9813750743015652,0.35,0.1,0.0,0.025,0.2,0.6355352784257581,0.025,-0.7587230600825137,1.5513287467961692,0.0,0.22755486518393583,0.23397878278756135,fatigued
520,fixed_text,133,S,Sad,40,40,40,40,119.925,39.352703292280395,115.5,48.0,222.0,404.375,263.564587277325,325.5,144.0,1453.0,284.45,277.144223307686,208.0,-70.0,1405.0,2.472952086553323,0.2,0.05,0.0,0.0,0.2,0.6517825960490263,0.075,-0.7078256935692226,0.4384189936597869,-0.6744907594765952,-0.12407265485629097,-0.2697223447750545,fatigued
521,fixed_text,133,S,Sad,25,25,24,24,107.76,43.31019895282557,99.0,51.0,217.0,484.4166666666667,267.8041004762325,454.0,172.0,1337.0,376.1666666666667,270.26744671458897,380.5,-27.0,1214.0,2.0643385515224497,0.4166666666666667,0.041666666666666664,0.0,0.12,0.12,0.5528383288688784,0.041666666666666664,-1.017784712517973,0.2529340348037231,2.5630648860110616,-0.09800642393349218,0.21756757467201487,fatigued
522,fixed_text,133,C,Calm,40,40,40,40,103.525,56.178281915472986,96.0,54.0,399.0,486.575,970.7414265949982,277.0,104.0,6144.0,383.05,977.6751584164422,209.0,-155.0,6068.0,2.0551816266762577,0.075,0.05,0.05,0.1,0.15,1.9950499441915392,0.075,3.500177875329619,0.4384189936597869,2.023472278429786,4.223934753555515,2.394872623182587,focused
523,fixed_text,133,C,Calm,40,40,40,40,84.85,31.270982699211086,83.5,35.0,176.0,327.325,123.83102372143031,304.0,105.0,662.0,242.475,135.15290248929932,238.0,-28.0,616.0,3.0550675933705036,0.1,0.0,0.0,0.0,0.175,0.37831214762523585,0.05,-1.5645163773314452,-0.6744907594765952,-0.6744907594765952,-0.9832107597340256,-1.032307725764407,focused
524,fixed_text,133,C,Calm,40,40,40,40,95.35,42.0948562543801,91.5,39.0,270.0,373.5,305.8532411602093,279.5,174.0,1686.0,278.15,301.40479212837465,190.5,-88.0,1521.0,2.677376171352075,0.15,0.075,0.0,0.0,0.175,0.818884179813144,0.025,-0.1843527886256164,0.9948738702279778,-0.6744907594765952,0.13593498418340608,0.11943078078161948,focused
525,fixed_text,133,C,Calm,40,40,40,40,100.425,37.419923049435056,96.5,40.0,211.0,366.125,208.01185709547352,294.5,156.0,1061.0,265.7,214.65263531145814,215.0,-44.0,986.0,2.7313076135199728,0.175,0.025,0.0,0.0,0.175,0.5681443689872954,0.05,-0.9698360509703882,-0.11803588290840415,-0.6744907594765952,-0.46563316555012013,-0.5795965094399942,focused
526,fixed_text,133,H,Happy,40,40,40,40,70.575,32.966873427574896,66.5,14.0,221.0,230.6,109.90480729552583,206.5,107.0,646.0,160.025,122.45532675748349,129.5,-93.0,578.0,4.336513443191674,0.025,0.0,0.0,0.025,0.2,0.47660367430843814,0.05,-1.2566021742151574,-0.6744907594765952,0.0,-1.068834734989497,-0.8024831990667083,focused
527,fixed_text,133,H,Happy,40,40,40,40,69.25,18.591078643483954,64.0,40.0,118.0,271.425,151.71056916006808,234.0,85.0,700.0,202.175,152.6831623884018,153.5,-33.0,636.0,3.684259003407939,0.1,0.0,0.0,0.0,0.15,0.5589410303401237,0.025,-0.9986670070169534,-0.6744907594765952,-0.6744907594765952,-0.8117961101432509,-0.808548248715719,focused
